InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
540188,21520,BOOZE & WOMEN GREETING CARD ,12,1/5/2011 13:57,0.42,16771,United Kingdom
540188,21519,GIN & TONIC DIET GREETING CARD ,12,1/5/2011 13:57,0.42,16771,United Kingdom
540188,21518,BANK ACCOUNT  GREETING  CARD ,12,1/5/2011 13:57,0.42,16771,United Kingdom
540188,22715,CARD WEDDING DAY,12,1/5/2011 13:57,0.42,16771,United Kingdom
540188,21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,16,1/5/2011 13:57,0.85,16771,United Kingdom
540188,21289,LARGE STRIPES CHOCOLATE GIFT BAG,16,1/5/2011 13:57,1.25,16771,United Kingdom
540188,85014A,BLACK/BLUE POLKADOT UMBRELLA,1,1/5/2011 13:57,5.95,16771,United Kingdom
540188,85014B,RED RETROSPOT UMBRELLA,1,1/5/2011 13:57,5.95,16771,United Kingdom
540188,15056N,EDWARDIAN PARASOL NATURAL,1,1/5/2011 13:57,5.95,16771,United Kingdom
540188,15056P,EDWARDIAN PARASOL PINK,1,1/5/2011 13:57,5.95,16771,United Kingdom
540188,22505,MEMO BOARD COTTAGE DESIGN,2,1/5/2011 13:57,4.95,16771,United Kingdom
540188,22709,WRAP WEDDING DAY,25,1/5/2011 13:57,0.42,16771,United Kingdom
540188,22711,WRAP CIRCUS PARADE,25,1/5/2011 13:57,0.42,16771,United Kingdom
540188,22985,"WRAP, BILLBOARD FONTS DESIGN",25,1/5/2011 13:57,0.42,16771,United Kingdom
540188,51014C,"FEATHER PEN,COAL BLACK",12,1/5/2011 13:57,0.85,16771,United Kingdom
540188,84971S,SMALL HEART FLOWERS HOOK ,24,1/5/2011 13:57,0.85,16771,United Kingdom
540188,84884A,ANT WHITE WIRE HEART SPIRAL,2,1/5/2011 13:57,3.95,16771,United Kingdom
540188,22674,FRENCH TOILET SIGN BLUE METAL,6,1/5/2011 13:57,1.25,16771,United Kingdom
540188,21164,HOME SWEET HOME METAL SIGN ,3,1/5/2011 13:57,2.95,16771,United Kingdom
540227,22472,TV DINNER TRAY DOLLY GIRL,1,1/5/2011 14:38,4.95,,United Kingdom
540238,21112,"SWISS ROLL TOWEL, PINK  SPOTS",2,1/5/2011 14:44,2.51,,United Kingdom
540238,21166,COOK WITH WINE METAL SIGN ,1,1/5/2011 14:44,4.21,,United Kingdom
540238,21632,VINTAGE PINK DECORATIVE PARASOL,1,1/5/2011 14:44,8.47,,United Kingdom
540238,21802,CHRISTMAS TREE HEART DECORATION,11,1/5/2011 14:44,0.43,,United Kingdom
540238,22070,SMALL RED RETROSPOT MUG IN BOX ,1,1/5/2011 14:44,3.36,,United Kingdom
540238,22322,BIRD DECORATION GREEN POLKADOT,5,1/5/2011 14:44,0.81,,United Kingdom
540238,22365,DOORMAT RESPECTABLE HOUSE,1,1/5/2011 14:44,14.43,,United Kingdom
540238,22074,6 RIBBONS SHIMMERING PINKS ,1,1/5/2011 14:44,0.85,,United Kingdom
540238,22101,MIRROR MOSAIC VOTIVE HOLDER,1,1/5/2011 14:44,2.51,,United Kingdom
540238,22178,VICTORIAN GLASS HANGING T-LIGHT,1,1/5/2011 14:44,2.51,,United Kingdom
540238,22204,MILK PAN BLUE POLKADOT,1,1/5/2011 14:44,3.36,,United Kingdom
540238,22222,CAKE PLATE LOVEBIRD WHITE,1,1/5/2011 14:44,4.21,,United Kingdom
540238,22371,AIRLINE BAG VINTAGE TOKYO 78,2,1/5/2011 14:44,4.21,,United Kingdom
540238,22325,MOBILE VINTAGE HEARTS ,2,1/5/2011 14:44,3.36,,United Kingdom
540238,22342,HOME GARLAND PAINTED ZINC ,1,1/5/2011 14:44,1.66,,United Kingdom
540238,21773,DECORATIVE ROSE BATHROOM BOTTLE,1,1/5/2011 14:44,1.28,,United Kingdom
540238,21774,DECORATIVE CATS BATHROOM BOTTLE,1,1/5/2011 14:44,1.28,,United Kingdom
540238,21775,DECORATIVE FLORE BATHROOM BOTTLE,1,1/5/2011 14:44,1.28,,United Kingdom
540238,21801,CHRISTMAS TREE DECORATION WITH BELL,8,1/5/2011 14:44,0.43,,United Kingdom
540238,21803,CHRISTMAS TREE STAR DECORATION,7,1/5/2011 14:44,0.43,,United Kingdom
540238,21992,VINTAGE PAISLEY STATIONERY SET,2,1/5/2011 14:44,2.51,,United Kingdom
540238,gift_0001_30,Dotcomgiftshop Gift Voucher £30.00,1,1/5/2011 14:44,25.53,,United Kingdom
540238,DOT,DOTCOM POSTAGE,1,1/5/2011 14:44,109.19,,United Kingdom
540238,21128,GOLD FISHING GNOME,1,1/5/2011 14:44,12.72,,United Kingdom
540238,21494,ROTATING LEAVES T-LIGHT HOLDER,2,1/5/2011 14:44,1.66,,United Kingdom
540238,21518,BANK ACCOUNT  GREETING  CARD ,5,1/5/2011 14:44,0.43,,United Kingdom
540238,21520,BOOZE & WOMEN GREETING CARD ,2,1/5/2011 14:44,0.43,,United Kingdom
540238,21533,RETROSPOT LARGE MILK JUG,1,1/5/2011 14:44,10.17,,United Kingdom
540238,21535,RED RETROSPOT SMALL MILK JUG,1,1/5/2011 14:44,5.06,,United Kingdom
540238,22819,"BIRTHDAY CARD, RETRO SPOT",4,1/5/2011 14:44,0.43,,United Kingdom
540238,47585A,PINK FAIRY CAKE CUSHION COVER,1,1/5/2011 14:44,4.21,,United Kingdom
540238,48138,DOORMAT UNION FLAG,1,1/5/2011 14:44,14.43,,United Kingdom
540238,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",1,1/5/2011 14:44,0.85,,United Kingdom
540238,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",1,1/5/2011 14:44,0.85,,United Kingdom
540238,82613D,METAL SIGN CUPCAKE SINGLE HOOK,1,1/5/2011 14:44,0.85,,United Kingdom
540238,84251C,"GREETING CARD, TWO SISTERS.",2,1/5/2011 14:44,0.43,,United Kingdom
540238,84313B,BLUE TV TRAY TABLE ,1,1/5/2011 14:44,5.91,,United Kingdom
540238,84313C,ORANGE TV TRAY TABLE ,1,1/5/2011 14:44,5.91,,United Kingdom
540238,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,2,1/5/2011 14:44,3.36,,United Kingdom
540238,84519A,TOMATO CHARLIE+LOLA COASTER SET,1,1/5/2011 14:44,3.36,,United Kingdom
540238,84519B,CARROT CHARLIE+LOLA COASTER SET,1,1/5/2011 14:44,3.36,,United Kingdom
540238,22378,WALL TIDY RETROSPOT ,1,1/5/2011 14:44,1.66,,United Kingdom
540238,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,1/5/2011 14:44,4.21,,United Kingdom
540238,22453,MEASURING TAPE BABUSHKA BLUE,1,1/5/2011 14:44,1.66,,United Kingdom
540238,22624,IVORY KITCHEN SCALES,1,1/5/2011 14:44,16.98,,United Kingdom
540238,22719,GUMBALL MONOCHROME COAT RACK,1,1/5/2011 14:44,2.51,,United Kingdom
540238,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,1/5/2011 14:44,7.62,,United Kingdom
540238,22750,FELTCRAFT PRINCESS LOLA DOLL,1,1/5/2011 14:44,7.62,,United Kingdom
540238,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,1/5/2011 14:44,7.62,,United Kingdom
540238,22817,CARD SUKI BIRTHDAY,2,1/5/2011 14:44,0.43,,United Kingdom
540238,10135,COLOURING PENCILS BROWN TUBE,2,1/5/2011 14:44,1.28,,United Kingdom
540238,20699,MOUSEY LONG LEGS SOFT TOY,1,1/5/2011 14:44,2.51,,United Kingdom
540238,20717,STRAWBERRY SHOPPER BAG,3,1/5/2011 14:44,0.85,,United Kingdom
540238,20832,RED FLOCK LOVE HEART PHOTO FRAME,1,1/5/2011 14:44,0.81,,United Kingdom
540238,20866,BLUE ROSE FABRIC MIRROR,2,1/5/2011 14:44,0.85,,United Kingdom
540238,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,1,1/5/2011 14:44,4.21,,United Kingdom
540238,21110,LARGE CAKE TOWEL PINK SPOTS,4,1/5/2011 14:44,4.21,,United Kingdom
540238,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2,1/5/2011 14:44,2.51,,United Kingdom
540238,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,4,1/5/2011 14:44,0.85,,United Kingdom
540238,84596E,SMALL LICORICE DES PINK BOWL,1,1/5/2011 14:44,0.85,,United Kingdom
540238,84596F,SMALL MARSHMALLOWS PINK BOWL,2,1/5/2011 14:44,0.85,,United Kingdom
540238,84596G,SMALL CHOCOLATES PINK BOWL,1,1/5/2011 14:44,0.85,,United Kingdom
540238,84596L,BISCUITS SMALL BOWL LIGHT BLUE,1,1/5/2011 14:44,0.85,,United Kingdom
540238,84685,BEACH HUT KEY CABINET,1,1/5/2011 14:44,7.62,,United Kingdom
540238,84813,SET OF 4 DIAMOND NAPKIN RINGS,2,1/5/2011 14:44,8.47,,United Kingdom
540238,84832,ZINC WILLIE WINKIE  CANDLE STICK,2,1/5/2011 14:44,1.66,,United Kingdom
540238,84913A,SOFT PINK ROSE TOWEL ,1,1/5/2011 14:44,3.36,,United Kingdom
540238,84924A,WAKE UP COCKEREL CALENDAR SIGN ,1,1/5/2011 14:44,7.62,,United Kingdom
540238,84950,ASSORTED COLOUR T-LIGHT HOLDER,6,1/5/2011 14:44,0.99,,United Kingdom
540238,84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,1,1/5/2011 14:44,1.66,,United Kingdom
540238,84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,3,1/5/2011 14:44,1.66,,United Kingdom
540238,84952B,BLACK LOVE BIRD T-LIGHT HOLDER,3,1/5/2011 14:44,1.66,,United Kingdom
540238,84968A,SET OF 16 VINTAGE ROSE CUTLERY,1,1/5/2011 14:44,8.47,,United Kingdom
540238,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,2,1/5/2011 14:44,8.47,,United Kingdom
540238,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,3,1/5/2011 14:44,2.13,,United Kingdom
540238,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1,1/5/2011 14:44,3.36,,United Kingdom
540238,85049H,URBAN BLACK RIBBONS ,1,1/5/2011 14:44,0.85,,United Kingdom
540238,85059,FRENCH ENAMEL WATER BASIN,1,1/5/2011 14:44,3.36,,United Kingdom
540238,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",1,1/5/2011 14:44,0.85,,United Kingdom
540238,85087,CANDY SPOT CUSHION COVER,2,1/5/2011 14:44,3.36,,United Kingdom
540238,85103,SILVER T-LIGHT SETTING,1,1/5/2011 14:44,5.91,,United Kingdom
540238,85132A,CHARLIE + LOLA BISCUITS TINS,2,1/5/2011 14:44,8.47,,United Kingdom
540238,85163A,WHITE BAROQUE WALL CLOCK ,1,1/5/2011 14:44,8.47,,United Kingdom
540238,85168B,BLACK BAROQUE CARRIAGE CLOCK,1,1/5/2011 14:44,8.47,,United Kingdom
540238,85169A,IVORY LOVE BIRD CANDLE,8,1/5/2011 14:44,0.85,,United Kingdom
540238,85169B,BLACK LOVE BIRD CANDLE,1,1/5/2011 14:44,0.85,,United Kingdom
540238,85169D,PINK LOVE BIRD CANDLE,3,1/5/2011 14:44,0.85,,United Kingdom
540238,90030B,RED KUKUI COCONUT SEED NECKLACE,1,1/5/2011 14:44,5.94,,United Kingdom
540238,90125E,AMBER BERTIE GLASS BEAD BAG CHARM,1,1/5/2011 14:44,1.66,,United Kingdom
540238,90186B,CRYSTAL HOOP EARRING FLORAL LEAF,1,1/5/2011 14:44,2.96,,United Kingdom
540238,gift_0001_20,Dotcomgiftshop Gift Voucher £20.00,1,1/5/2011 14:44,17.02,,United Kingdom
540240,21879,HEARTS GIFT TAPE,24,1/5/2011 15:09,0.19,17585,United Kingdom
540240,16225,RATTLE SNAKE EGGS,24,1/5/2011 15:09,0.42,17585,United Kingdom
540240,21880,RED RETROSPOT TAPE,24,1/5/2011 15:09,0.19,17585,United Kingdom
540240,21881,CUTE CATS TAPE,24,1/5/2011 15:09,0.19,17585,United Kingdom
540240,21883,STARS GIFT TAPE ,24,1/5/2011 15:09,0.19,17585,United Kingdom
540240,22222,CAKE PLATE LOVEBIRD WHITE,12,1/5/2011 15:09,1.95,17585,United Kingdom
540240,22263,FELT EGG COSY LADYBIRD ,48,1/5/2011 15:09,0.19,17585,United Kingdom
540240,22264,FELT FARM ANIMAL WHITE BUNNY ,48,1/5/2011 15:09,0.19,17585,United Kingdom
540240,22391,PAPERWEIGHT HOME SWEET HOME,12,1/5/2011 15:09,0.85,17585,United Kingdom
540240,22394,PAPERWEIGHT KINGS CHOICE ,12,1/5/2011 15:09,0.85,17585,United Kingdom
540240,22512,DOORSTOP RACING CAR DESIGN,8,1/5/2011 15:09,1.25,17585,United Kingdom
540240,22610,PENS ASSORTED FUNNY FACE,36,1/5/2011 15:09,0.21,17585,United Kingdom
540240,22700,BLACK AND WHITE DOG BOWL,24,1/5/2011 15:09,0.85,17585,United Kingdom
540240,22702,BLACK AND WHITE CAT BOWL,24,1/5/2011 15:09,0.65,17585,United Kingdom
540240,22782,SET 3 WICKER STORAGE BASKETS ,4,1/5/2011 15:09,9.95,17585,United Kingdom
540240,22783,SET 3 WICKER OVAL BASKETS W LIDS,4,1/5/2011 15:09,7.95,17585,United Kingdom
540240,84819,DANISH ROSE ROUND SEWING BOX,16,1/5/2011 15:09,0.85,17585,United Kingdom
540240,85054,FRENCH ENAMEL POT W LID,12,1/5/2011 15:09,1.25,17585,United Kingdom
540240,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,48,1/5/2011 15:09,0.42,17585,United Kingdom
540240,85059,FRENCH ENAMEL WATER BASIN,8,1/5/2011 15:09,1.25,17585,United Kingdom
540240,85159A,"BLACK TEA,COFFEE,SUGAR JARS",12,1/5/2011 15:09,1.25,17585,United Kingdom
540240,85159B,"WHITE TEA,COFFEE,SUGAR JARS",12,1/5/2011 15:09,1.25,17585,United Kingdom
540240,85174,S/4 CACTI CANDLES,16,1/5/2011 15:09,1.95,17585,United Kingdom
540240,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,72,1/5/2011 15:09,0.29,17585,United Kingdom
540240,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,1/5/2011 15:09,4.95,17585,United Kingdom
540240,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,1/5/2011 15:09,3.95,17585,United Kingdom
540240,22723,SET OF 6 HERB TINS SKETCHBOOK,4,1/5/2011 15:09,3.95,17585,United Kingdom
540240,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,1/5/2011 15:09,1.25,17585,United Kingdom
540241,35957,,-939,1/5/2011 15:17,0,,United Kingdom
540242,22521,CHILDS GARDEN TROWEL PINK,1,1/5/2011 15:30,0.85,15046,United Kingdom
540242,22912,YELLOW COAT RACK PARIS FASHION,1,1/5/2011 15:30,4.95,15046,United Kingdom
540242,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,1/5/2011 15:30,2.55,15046,United Kingdom
540242,22673,FRENCH GARDEN SIGN BLUE METAL,4,1/5/2011 15:30,1.25,15046,United Kingdom
540242,22832,BROCANTE SHELF WITH HOOKS,4,1/5/2011 15:30,10.75,15046,United Kingdom
540242,M,Manual,1,1/5/2011 15:30,18.95,15046,United Kingdom
540242,22723,SET OF 6 HERB TINS SKETCHBOOK,2,1/5/2011 15:30,3.95,15046,United Kingdom
540242,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,1/5/2011 15:30,3.95,15046,United Kingdom
540242,84879,ASSORTED COLOUR BIRD ORNAMENT,40,1/5/2011 15:30,1.69,15046,United Kingdom
540242,22914,BLUE COAT RACK PARIS FASHION,1,1/5/2011 15:30,4.95,15046,United Kingdom
540242,22077,6 RIBBONS RUSTIC CHARM,3,1/5/2011 15:30,1.65,15046,United Kingdom
540242,22078,RIBBON REEL LACE DESIGN ,4,1/5/2011 15:30,2.1,15046,United Kingdom
540242,22082,RIBBON REEL STRIPES DESIGN ,5,1/5/2011 15:30,1.65,15046,United Kingdom
540242,21446,12 RED ROSE PEG PLACE SETTINGS,2,1/5/2011 15:30,1.25,15046,United Kingdom
540242,21447,12 IVORY ROSE PEG PLACE SETTINGS,2,1/5/2011 15:30,1.25,15046,United Kingdom
540242,22908,PACK OF 20 NAPKINS RED APPLES,2,1/5/2011 15:30,0.85,15046,United Kingdom
540242,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2,1/5/2011 15:30,0.85,15046,United Kingdom
540242,22292,HANGING CHICK  YELLOW DECORATION,24,1/5/2011 15:30,1.45,15046,United Kingdom
540242,22293,HANGING CHICK GREEN DECORATION,24,1/5/2011 15:30,1.45,15046,United Kingdom
540242,22178,VICTORIAN GLASS HANGING T-LIGHT,6,1/5/2011 15:30,1.25,15046,United Kingdom
540242,21389,IVORY HANGING DECORATION  BIRD,24,1/5/2011 15:30,0.85,15046,United Kingdom
540242,85053,FRENCH ENAMEL CANDLEHOLDER,1,1/5/2011 15:30,2.1,15046,United Kingdom
540242,21034,REX CASH+CARRY JUMBO SHOPPER,2,1/5/2011 15:30,0.95,15046,United Kingdom
540242,21181,PLEASE ONE PERSON METAL SIGN,3,1/5/2011 15:30,2.1,15046,United Kingdom
540242,22862,LOVE HEART NAPKIN BOX ,4,1/5/2011 15:30,4.25,15046,United Kingdom
540242,21390,FILIGRIS HEART WITH BUTTERFLY,24,1/5/2011 15:30,1.25,15046,United Kingdom
540242,22158,3 HEARTS HANGING DECORATION RUSTIC,8,1/5/2011 15:30,2.95,15046,United Kingdom
540242,22288,HANGING METAL RABBIT DECORATION,24,1/5/2011 15:30,1.25,15046,United Kingdom
540242,22291,HANGING CHICK CREAM DECORATION,24,1/5/2011 15:30,1.45,15046,United Kingdom
C540244,71459,HANGING JAM JAR T-LIGHT HOLDER,-1,1/5/2011 15:40,0.85,17213,United Kingdom
C540244,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,1/5/2011 15:40,2.95,17213,United Kingdom
540245,21787,RAIN PONCHO RETROSPOT,144,1/5/2011 15:42,0.65,13082,United Kingdom
540245,21982,PACK OF 12 SUKI TISSUES ,96,1/5/2011 15:42,0.29,13082,United Kingdom
540245,17003,BROCADE RING PURSE ,720,1/5/2011 15:42,0.16,13082,United Kingdom
540245,22301,COFFEE MUG CAT + BIRD DESIGN,24,1/5/2011 15:42,2.55,13082,United Kingdom
540245,22300,COFFEE MUG DOG + BALL DESIGN,24,1/5/2011 15:42,2.55,13082,United Kingdom
540245,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,12,1/5/2011 15:42,0.85,13082,United Kingdom
540245,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,12,1/5/2011 15:42,0.85,13082,United Kingdom
C540246,22423,REGENCY CAKESTAND 3 TIER,-1,1/5/2011 15:43,12.75,13081,United Kingdom
C540246,22632,HAND WARMER RED RETROSPOT,-1,1/5/2011 15:43,1.85,13081,United Kingdom
C540246,35598D,PINK/WHITE CHRISTMAS TREE 60CM,-1,1/5/2011 15:43,0.65,13081,United Kingdom
C540246,35400,WOODEN BOX ADVENT CALENDAR ,-1,1/5/2011 15:43,8.95,13081,United Kingdom
C540246,21733,RED HANGING HEART T-LIGHT HOLDER,-1,1/5/2011 15:43,2.55,13081,United Kingdom
C540246,79320,FLAMINGO LIGHTS,-1,1/5/2011 15:43,4.95,13081,United Kingdom
C540246,22942,CHRISTMAS LIGHTS 10 SANTAS ,-1,1/5/2011 15:43,8.5,13081,United Kingdom
C540246,22201,FRYING PAN BLUE POLKADOT,-1,1/5/2011 15:43,4.25,13081,United Kingdom
C540246,85040A,S/4 PINK FLOWER CANDLES IN BOWL,-1,1/5/2011 15:43,1.65,13081,United Kingdom
C540246,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,1/5/2011 15:43,1.25,13081,United Kingdom
C540246,84006,MAGIC TREE -PAPER FLOWERS,-1,1/5/2011 15:43,0.85,13081,United Kingdom
C540246,22198,LARGE POPCORN HOLDER ,-1,1/5/2011 15:43,1.65,13081,United Kingdom
C540246,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,-1,1/5/2011 15:43,2.55,13081,United Kingdom
C540246,85042,ANTIQUE LILY FAIRY LIGHTS,-2,1/5/2011 15:43,4.95,13081,United Kingdom
C540246,22834,HAND WARMER BABUSHKA DESIGN,-1,1/5/2011 15:43,1.85,13081,United Kingdom
540247,20785,FUSCHIA RETRO BAR STOOL,1,1/5/2011 15:56,39.95,15464,United Kingdom
540247,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,1/5/2011 15:56,2.95,15464,United Kingdom
540247,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,3,1/5/2011 15:56,0.85,15464,United Kingdom
540247,22966,GINGERBREAD MAN COOKIE CUTTER,2,1/5/2011 15:56,1.25,15464,United Kingdom
540247,21218,RED SPOTTY BISCUIT TIN,1,1/5/2011 15:56,3.75,15464,United Kingdom
540247,37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,1,1/5/2011 15:56,9.95,15464,United Kingdom
540247,37475,SET/4 COLOURFUL MIXING BOWLS,1,1/5/2011 15:56,9.95,15464,United Kingdom
540247,22426,ENAMEL WASH BOWL CREAM,1,1/5/2011 15:56,3.75,15464,United Kingdom
540247,22425,ENAMEL COLANDER CREAM,1,1/5/2011 15:56,4.95,15464,United Kingdom
540247,22429,ENAMEL MEASURING JUG CREAM,1,1/5/2011 15:56,4.25,15464,United Kingdom
540247,22637,PIGGY BANK RETROSPOT ,3,1/5/2011 15:56,2.55,15464,United Kingdom
540247,22383,LUNCH BAG SUKI  DESIGN ,1,1/5/2011 15:56,1.65,15464,United Kingdom
540247,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,1/5/2011 15:56,2.95,15464,United Kingdom
540247,21260,FIRST AID TIN,1,1/5/2011 15:56,3.25,15464,United Kingdom
540247,22669,RED BABY BUNTING ,5,1/5/2011 15:56,2.95,15464,United Kingdom
540247,85089,CANDY SPOT BUNNY,3,1/5/2011 15:56,2.95,15464,United Kingdom
540247,22752,SET 7 BABUSHKA NESTING BOXES,1,1/5/2011 15:56,8.5,15464,United Kingdom
540247,48194,DOORMAT HEARTS,1,1/5/2011 15:56,7.95,15464,United Kingdom
540247,48185,DOORMAT FAIRY CAKE,1,1/5/2011 15:56,7.95,15464,United Kingdom
540247,48188,DOORMAT WELCOME PUPPIES,1,1/5/2011 15:56,7.95,15464,United Kingdom
540247,20685,DOORMAT RED RETROSPOT,1,1/5/2011 15:56,7.95,15464,United Kingdom
540247,21896,POTTING SHED TWINE,3,1/5/2011 15:56,2.1,15464,United Kingdom
540247,22258,FELT FARM ANIMAL RABBIT,2,1/5/2011 15:56,1.25,15464,United Kingdom
540247,22259,FELT FARM ANIMAL HEN,2,1/5/2011 15:56,1.25,15464,United Kingdom
540247,22256,FELT FARM ANIMAL CHICKEN,2,1/5/2011 15:56,1.25,15464,United Kingdom
540247,84931A,PINK SCOTTIE DOG W FLOWER PATTERN,1,1/5/2011 15:56,2.55,15464,United Kingdom
540247,84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,1,1/5/2011 15:56,2.55,15464,United Kingdom
540247,22470,HEART OF WICKER LARGE,2,1/5/2011 15:56,2.95,15464,United Kingdom
540247,22469,HEART OF WICKER SMALL,2,1/5/2011 15:56,1.65,15464,United Kingdom
540247,21792,CLASSIC FRENCH STYLE BASKET GREEN ,1,1/5/2011 15:56,6.75,15464,United Kingdom
540247,22478,BIRDHOUSE GARDEN MARKER ,20,1/5/2011 15:56,1.25,15464,United Kingdom
540247,35909A,RABBIT EASTER DECORATION,1,1/5/2011 15:56,2.95,15464,United Kingdom
540247,35910A,MULTICOLOUR EASTER RABBIT ,2,1/5/2011 15:56,1.95,15464,United Kingdom
540247,84581,DOG TOY WITH PINK CROCHET SKIRT,1,1/5/2011 15:56,3.75,15464,United Kingdom
540247,84580,MOUSE TOY WITH PINK T-SHIRT,1,1/5/2011 15:56,3.75,15464,United Kingdom
540247,85096,HILDA CANDY SPOT RABBIT,3,1/5/2011 15:56,3.75,15464,United Kingdom
540247,21407,BROWN CHECK CAT DOORSTOP ,1,1/5/2011 15:56,4.25,15464,United Kingdom
540247,22510,GINGHAM BABUSHKA DOORSTOP,1,1/5/2011 15:56,3.75,15464,United Kingdom
540247,21411,GINGHAM HEART  DOORSTOP RED,2,1/5/2011 15:56,4.25,15464,United Kingdom
540247,22508,DOORSTOP RETROSPOT HEART,1,1/5/2011 15:56,3.75,15464,United Kingdom
540247,22127,PARTY CONES CARNIVAL ASSORTED,18,1/5/2011 15:56,1.25,15464,United Kingdom
540247,20723,STRAWBERRY CHARLOTTE BAG,2,1/5/2011 15:56,0.85,15464,United Kingdom
540247,20728,LUNCH BAG CARS BLUE,2,1/5/2011 15:56,1.65,15464,United Kingdom
540247,22617,BAKING SET SPACEBOY DESIGN,2,1/5/2011 15:56,4.95,15464,United Kingdom
540247,22382,LUNCH BAG SPACEBOY DESIGN ,3,1/5/2011 15:56,1.65,15464,United Kingdom
540247,22507,MEMO BOARD RETROSPOT  DESIGN,2,1/5/2011 15:56,4.95,15464,United Kingdom
540247,22824,3 TIER SWEETHEART GARDEN SHELF,1,1/5/2011 15:56,35.95,15464,United Kingdom
540247,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,3,1/5/2011 15:56,2.1,15464,United Kingdom
540247,22443,GROW YOUR OWN HERBS SET OF 3,1,1/5/2011 15:56,7.95,15464,United Kingdom
540247,22442,GROW YOUR OWN FLOWERS SET OF 3,1,1/5/2011 15:56,7.95,15464,United Kingdom
540247,21269,ANTIQUE CREAM CUTLERY SHELF ,1,1/5/2011 15:56,8.5,15464,United Kingdom
540247,22496,SET OF 2 ROUND TINS DUTCH CHEESE,1,1/5/2011 15:56,2.95,15464,United Kingdom
540247,21136,PAINTED METAL PEARS ASSORTED,8,1/5/2011 15:56,1.69,15464,United Kingdom
540247,84879,ASSORTED COLOUR BIRD ORNAMENT,8,1/5/2011 15:56,1.69,15464,United Kingdom
540247,20717,STRAWBERRY SHOPPER BAG,3,1/5/2011 15:56,1.25,15464,United Kingdom
540247,20718,RED RETROSPOT SHOPPER BAG,3,1/5/2011 15:56,1.25,15464,United Kingdom
540247,21742,LARGE ROUND WICKER PLATTER ,1,1/5/2011 15:56,5.95,15464,United Kingdom
540247,22315,200 RED + WHITE BENDY STRAWS,1,1/5/2011 15:56,1.25,15464,United Kingdom
540247,21561,DINOSAUR LUNCH BOX WITH CUTLERY,1,1/5/2011 15:56,2.55,15464,United Kingdom
540247,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,1/5/2011 15:56,2.55,15464,United Kingdom
540247,22231,JIGSAW TREE WITH BIRDHOUSE,1,1/5/2011 15:56,1.45,15464,United Kingdom
540247,22286,"DECORATION , WOBBLY RABBIT , METAL ",1,1/5/2011 15:56,1.65,15464,United Kingdom
540247,20886,BOX OF 9 PEBBLE CANDLES,2,1/5/2011 15:56,1.95,15464,United Kingdom
540247,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,1/5/2011 15:56,4.95,15464,United Kingdom
540247,22497,SET OF 2 TINS VINTAGE BATHROOM ,1,1/5/2011 15:56,4.25,15464,United Kingdom
540247,21416,CLAM SHELL LARGE,1,1/5/2011 15:56,3.75,15464,United Kingdom
540247,21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,6,1/5/2011 15:56,1.65,15464,United Kingdom
540247,21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,6,1/5/2011 15:56,1.65,15464,United Kingdom
540247,22120,WELCOME  WOODEN BLOCK LETTERS,1,1/5/2011 15:56,9.95,15464,United Kingdom
